episode_id,title,season,doctorid,is_special,is_earth,is_space,is_past,is_present,is_future,is_outside_time,Producer,Director,Writer,Music,date,Aired_Fri,Aired_Mon,Aired_Sat,Aired_Sun,Aired_Tue,Aired_Wed,rating,views,Has 10,Has 11,Has 12,Has 13,Has 9,Has Amy Pond,Has Bill,Has Clara,Has Cyberman,Has Dalek,Has Danny Pink,Has Donna Noble,Has Grace,Has Graham O'Brien,Has Jackie Tyler,Has Jenny Flint,Has Judoon,Has Kate Lethbridge-Stewart,Has Madame Kovarian,Has Madame Vastra,Has Martha Jones,Has Mickey Smith,Has Nardole,Has Ood,Has Osgood,Has River Song,Has Rory,Has Rose Tyler,Has Ryan Sinclair,Has Sarah Jane Smith,Has Sontaran,Has Sophie,Has The Master,Has The Silent,Has The War Doctor,Has Weeping Angel,Has Winston Churchill,Has Yasmin Khan,Has Zygon,Weekday
12.03,Orphan 55,12,13,0,1,0,0,0,1,0,Alex Mercer,Lee Haven Jones,Ed Hime,Segun Akinola,2020-01-12,0,0,0,1,0,0,4.1,5.38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
12.04,Nikola Tesla's Night of Terror,12,13,0,1,0,1,0,0,0,Alex Mercer,Nida Manzoor,Nina Metivier,Segun Akinola,2020-01-19,0,0,0,1,0,0,6.4,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
12.05,Fugitive of the Judoon,12,13,0,1,0,0,1,0,0,Alex Mercer,Nida Manzoor,Vinay Patel,Segun Akinola,2020-01-26,0,0,0,1,0,0,7.4,5.57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
12.06,Praxeus,12,13,0,1,0,0,1,0,0,Alex Mercer,Jamie Magnus Stone,Pete McTighe,Segun Akinola,2020-02-02,0,0,0,1,0,0,5.1,5.22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
12.07,Can You Hear Me?,12,13,0,1,1,0,1,1,0,Alex Mercer,Emma Sullivan,Charlene James,Segun Akinola,2020-02-09,0,0,0,1,0,0,5.6,4.89,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
12.08,The Haunting of Villa Diodati,12,13,0,1,0,1,0,0,0,Alex Mercer,Emma Sullivan,Maxine Alderton,Segun Akinola,2020-02-16,0,0,0,1,0,0,7.0,5.07,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
12.09,Ascension of the Cybermen,12,13,0,0,1,0,0,1,0,Alex Mercer,Jamie Magnus Stone,Chris Chibnall,Segun Akinola,2020-02-23,0,0,0,1,0,0,6.4,4.84,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sunday
12.1,The Timeless Children,12,13,0,0,1,0,0,1,0,Alex Mercer,Jamie Magnus Stone,Chris Chibnall,Segun Akinola,2020-03-01,0,0,0,1,0,0,5.1,4.84,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Sunday
12.11,Revolution of the Daleks,12,13,1,1,0,0,1,0,0,Alex Mercer,Lee Haven Jones,Chris Chibnall,Segun Akinola,2021-01-01,1,0,0,0,0,0,5.9,6.36,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Friday
13.01,The Halloween Apocalypse,13,13,0,1,1,0,1,0,0,Nikki Wilson,Jamie Magnus Stone,Chris Chibnall,Segun Akinola,2021-10-31,0,0,0,1,0,0,6.8,5.81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Sunday
13.02,War of the Sontarans,13,13,0,1,0,1,1,0,1,Nikki Wilson,Jamie Magnus Stone,Chris Chibnall,Segun Akinola,2021-11-07,0,0,0,1,0,0,7.2,5.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Sunday
13.03,"Once, Upon Time",13,13,0,0,1,0,0,0,1,Pete Levy,Azhur Saleem,Chris Chibnall,Segun Akinola,2021-11-14,0,0,0,1,0,0,6.1,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Sunday
13.04,Village of the Angels,13,13,0,1,0,1,0,0,0,Nikki Wilson,Jamie Magnus Stone,Chris Chibnall,Segun Akinola,2021-11-21,0,0,0,1,0,0,7.9,4.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Sunday
13.05,Survivors of the Flux,13,13,0,1,0,1,0,0,1,Pete Levy,Azhur Saleem,Chris Chibnall,Segun Akinola,2021-11-28,0,0,0,1,0,0,6.2,4.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Sunday
13.06,The Vanquishers,13,13,0,1,1,0,1,0,1,Pete Levy,Azhur Saleem,Chris Chibnall,Segun Akinola,2021-12-05,0,0,0,1,0,0,5.4,4.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Sunday
13.07,Eve of the Daleks,13,13,1,1,0,0,1,0,0,Sheena Bucktowonsing,Annetta Laufer,Chris Chibnall,Segun Akinola,2022-01-01,0,0,1,0,0,0,6.8,4.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Saturday
